comment_id,comment_text,sentiment,stance,topic,source,project_name,date_submitted,provenance_url
CMT35940,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Positive,Support,Agriculture,NGO_submission,Coastal Highway,08-02-2025,https://example.org/NGO_submission/Coastal_Highway/35940
CMT05649,"The public hearing process lacked transparency; many villagers did not receive notice and could not participate. Additionally, No proper groundwater recharge study has been provided; this could worsen water scarcity locally.",Mixed,Suggestion Only,Biodiversity,Manthan_compilation,Waste-to-Energy Plant,04-01-2023,https://example.org/Manthan_compilation/Waste-to-Energy_Plant/5649
CMT09515,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Support,Water Management,NGO_submission,Thermal Power Expansion,20-06-2025,https://example.org/NGO_submission/Thermal_Power_Expansion/9515
CMT48240,The public hearing process lacked transparency; many villagers did not receive notice and could not participate.,Positive,Support,Transport,NGO_submission,Mining Lease Proposal,03-01-2025,https://example.org/NGO_submission/Mining_Lease_Proposal/48240
CMT30005,The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values.  local logon ka sahyog lena zaroori hai.,Negative,Oppose,Governance,MoEFCC_attachment,Coastal Highway,02-02-2025,https://example.org/MoEFCC_attachment/Coastal_Highway/30005
CMT14258,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Positive,Conditional Support,Biodiversity,MoEFCC_attachment,Coastal Highway,12-11-2023,https://example.org/MoEFCC_attachment/Coastal_Highway/14258
CMT36295,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.  yeh hamare liye zaroori hai.",Positive,Support,Governance,Manthan_compilation,Riverfront Development Project,16-08-2024,https://example.org/Manthan_compilation/Riverfront_Development_Project/36295
CMT12584,The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.,Positive,Conditional Support,Livelihood,Manthan_compilation,Industrial Park Phase II,04-03-2024,https://example.org/Manthan_compilation/Industrial_Park_Phase_II/12584
CMT42889,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.,Negative,Suggestion Only,Public Health,MoEFCC_attachment,Thermal Power Expansion,28-03-2025,https://example.org/MoEFCC_attachment/Thermal_Power_Expansion/42889
CMT14697,I strongly oppose the project as it will displace local farmers and harm traditional livelihoods in Uttarakhand.  yeh hamare liye zaroori hai.,Mixed,Oppose,Livelihood,MyGov_discussion,Solar Park Initiative,05-01-2025,https://example.org/MyGov_discussion/Solar_Park_Initiative/14697
CMT17366,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.  local logon ka sahyog lena zaroori hai.,Negative,Oppose,Renewable Energy,MyGov_discussion,Thermal Power Expansion,21-09-2022,https://example.org/MyGov_discussion/Thermal_Power_Expansion/17366
CMT30665,"There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats. Additionally, Please provide a clear plan for wastewater treatment and monitoring before approving this project.",Negative,Suggestion Only,Livelihood,MoEFCC_attachment,Afforestation Program,05-11-2024,https://example.org/MoEFCC_attachment/Afforestation_Program/30665
CMT19040,No proper groundwater recharge study has been provided; this could worsen water scarcity locally.,Neutral,Suggestion Only,Agriculture,MyGov_discussion,Irrigation Canal Project,12-09-2023,https://example.org/MyGov_discussion/Irrigation_Canal_Project/19040
CMT40406,The government should include special provisions for tribal rights and meaningful consent in the decision-making process.,Mixed,Suggestion Only,Waste Management,MoEFCC_attachment,Thermal Power Expansion,02-02-2023,https://example.org/MoEFCC_attachment/Thermal_Power_Expansion/40406
CMT28638,"There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats. Additionally, Please provide a clear plan for wastewater treatment and monitoring before approving this project.",Negative,Oppose,Public Health,MyGov_discussion,Solar Park Initiative,01-02-2025,https://example.org/MyGov_discussion/Solar_Park_Initiative/28638
CMT26032,The public hearing process lacked transparency; many villagers did not receive notice and could not participate.,Mixed,Oppose,Governance,Manthan_compilation,Thermal Power Expansion,10-01-2023,https://example.org/Manthan_compilation/Thermal_Power_Expansion/26032
CMT44684,Please ensure that solid waste management plans comply with SWM rules and include segregation at source.,Negative,Neutral,Environment,MoEFCC_attachment,Coastal Highway,09-02-2024,https://example.org/MoEFCC_attachment/Coastal_Highway/44684
CMT45915,This project will benefit regional transport and reduce congestion — recommend expedited approval with safeguards.,Positive,Support,Environment,MyGov_discussion,Urban Metro Line,24-05-2023,https://example.org/MyGov_discussion/Urban_Metro_Line/45915
CMT38433,The draft policy does not explain compensation for affected families; clarify the eligibility criteria and timelines.  local logon ka sahyog lena zaroori hai.,Positive,Conditional Support,Pollution,MoEFCC_attachment,Afforestation Program,17-03-2025,https://example.org/MoEFCC_attachment/Afforestation_Program/38433
CMT09054,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Positive,Suggestion Only,Governance,Manthan_compilation,Plastic Recycling Facility,16-05-2025,https://example.org/Manthan_compilation/Plastic_Recycling_Facility/9054
CMT20363,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.",Mixed,Conditional Support,Agriculture,MyGov_discussion,Mining Lease Proposal,02-03-2023,https://example.org/MyGov_discussion/Mining_Lease_Proposal/20363
CMT13216,The government should include special provisions for tribal rights and meaningful consent in the decision-making process.,Mixed,Oppose,Waste Management,NGO_submission,Mining Lease Proposal,26-10-2022,https://example.org/NGO_submission/Mining_Lease_Proposal/13216
CMT31485,The public hearing process lacked transparency; many villagers did not receive notice and could not participate.,Mixed,Suggestion Only,Infrastructure,MyGov_discussion,Hydropower Dam Project,25-09-2024,https://example.org/MyGov_discussion/Hydropower_Dam_Project/31485
CMT41379,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Support,Tribal Rights,Manthan_compilation,Thermal Power Expansion,06-07-2023,https://example.org/Manthan_compilation/Thermal_Power_Expansion/41379
CMT24841,This initiative is a welcome step towards renewable energy; please ensure adequate funding and local training programs.,Mixed,Conditional Support,Livelihood,NGO_submission,Afforestation Program,22-03-2023,https://example.org/NGO_submission/Afforestation_Program/24841
CMT00715,"I appreciate the focus on sustainability but seek stronger monitoring, independent audits, and public disclosure.",Positive,Support,Biodiversity,NGO_submission,Plastic Recycling Facility,23-06-2024,https://example.org/NGO_submission/Plastic_Recycling_Facility/715
CMT31520,I strongly oppose the project as it will displace local farmers and harm traditional livelihoods in Bihar.,Mixed,Oppose,Land Acquisition,Manthan_compilation,Hydropower Dam Project,16-04-2025,https://example.org/Manthan_compilation/Hydropower_Dam_Project/31520
CMT31168,No proper groundwater recharge study has been provided; this could worsen water scarcity locally.,Neutral,Oppose,Infrastructure,MyGov_discussion,Plastic Recycling Facility,13-11-2023,https://example.org/MyGov_discussion/Plastic_Recycling_Facility/31168
CMT23583,"The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values. Additionally, The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.",Negative,Oppose,Environment,MoEFCC_attachment,Irrigation Canal Project,13-03-2024,https://example.org/MoEFCC_attachment/Irrigation_Canal_Project/23583
CMT45597,The government should include special provisions for tribal rights and meaningful consent in the decision-making process.,Mixed,Conditional Support,Biodiversity,MoEFCC_attachment,Thermal Power Expansion,23-09-2024,https://example.org/MoEFCC_attachment/Thermal_Power_Expansion/45597
CMT09812,The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.,Negative,Support,Land Acquisition,NGO_submission,Solar Park Initiative,25-12-2024,https://example.org/NGO_submission/Solar_Park_Initiative/9812
CMT23125,"This project will benefit regional transport and reduce congestion — recommend expedited approval with safeguards. Additionally, The proposal's timeline is unrealistic; request an extended public consultation period for thorough review.",Mixed,Support,Land Acquisition,Manthan_compilation,Coastal Highway,08-12-2023,https://example.org/Manthan_compilation/Coastal_Highway/23125
CMT26697,"The public hearing process lacked transparency; many villagers did not receive notice and could not participate. Additionally, This project will benefit regional transport and reduce congestion — recommend expedited approval with safeguards.",Neutral,Conditional Support,Land Acquisition,MoEFCC_attachment,Hydropower Dam Project,06-04-2025,https://example.org/MoEFCC_attachment/Hydropower_Dam_Project/26697
CMT41153,There is insufficient assessment of biodiversity impact; the EIA ignores migratory routes and critical habitats.,Mixed,Suggestion Only,Transport,NGO_submission,Riverfront Development Project,02-11-2022,https://example.org/NGO_submission/Riverfront_Development_Project/41153
CMT12531,Please ensure that solid waste management plans comply with SWM rules and include segregation at source.,Neutral,Neutral,Land Acquisition,NGO_submission,Coastal Highway,28-10-2025,https://example.org/NGO_submission/Coastal_Highway/12531
CMT26950,"Please provide a clear plan for wastewater treatment and monitoring before approving this project. Additionally, The proposed site is too close to residential areas and risks public health due to air and noise pollution.",Mixed,Conditional Support,Tribal Rights,MyGov_discussion,Irrigation Canal Project,25-06-2025,https://example.org/MyGov_discussion/Irrigation_Canal_Project/26950
CMT33059,The compensation offered to small shopkeepers is inadequate — revise the packages to reflect market values.  iska samadhan jaldi chahiye.,Negative,Oppose,Renewable Energy,NGO_submission,Irrigation Canal Project,21-04-2025,https://example.org/NGO_submission/Irrigation_Canal_Project/33059
